timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1532483366,1.528942,1.109589,-1.552657,-0.220731,0.142045,-0.244681,0.444638,-0.895516,-0.018621,-0.022718,0.006463,0.019887,38.445496,-35.825867,-3.798279,,,,,,,
,,,,,,,,,,,,,,,,42.473879,-83.404917,243.88905,0.034244,264.315589,1532483366,
1532483366,1.526889,1.105047,-1.547683,-0.084034,0.10806,-0.206393,0.448659,-0.893485,-0.019712,0.001186,-0.017053,0.02873,38.902954,-35.693115,-3.908691,,,,,,,
1532483366,1.526697,1.101562,-1.545368,-0.059357,0.078091,-0.15609,0.451763,-0.891915,-0.019935,0.015431,-0.054497,0.031822,38.955261,-35.667084,-3.9021,,,,,,,
1532483366,1.52574,1.099427,-1.542731,-0.072568,0.086182,-0.073212,0.453644,-0.890947,-0.020453,0.022171,-0.069197,0.041205,39.135498,-35.427063,-3.752625,,,,,,,
1532483366,1.526291,1.099202,-1.540987,-0.016852,0.104945,0.024699,0.453854,-0.890845,-0.020212,0.020618,-0.071405,0.04542,39.257263,-35.400024,-3.663513,,,,,,,
1532483366,1.530135,1.10068,-1.543595,0.111691,0.062258,0.102207,0.452612,-0.891516,-0.018414,0.015559,-0.050257,0.033489,39.175415,-35.543549,-3.857605,,,,,,,
1532483366,1.539672,1.103721,-1.552823,0.272503,0.072872,0.15922,0.450056,-0.892889,-0.014012,-0.026243,-0.018168,0.011571,39.145508,-35.486389,-3.757751,,,,,,,
1532483366,1.555343,1.107202,-1.568583,0.394655,0.084685,0.175138,0.447109,-0.894451,-0.00691,-0.036388,-0.008961,-0.000048,39.112305,-35.59668,-3.605469,,,,,,,
1532483366,1.573807,1.111079,-1.587402,0.423039,0.075066,0.195789,0.443688,-0.896178,0.001336,-0.051522,-0.018998,-0.013512,38.970886,-35.613953,-2.98053,,,,,,,
1532483366,1.590601,1.114667,-1.605247,0.370216,0.021919,0.175484,0.440386,-0.897764,0.008723,-0.047732,-0.024752,-0.033412,38.898193,-35.493011,-2.828979,,,,,,,
1532483366,1.604496,1.117364,-1.6211,0.337141,-0.026788,0.122518,0.4378,-0.898949,0.014759,-0.050868,-0.026085,-0.047169,38.85376,-35.851135,-2.721863,,,,,,,
1532483366,1.618006,1.119168,-1.637445,0.369522,-0.071285,0.100467,0.435941,-0.899737,0.020596,-0.054212,-0.038419,-0.046215,38.673218,-36.210236,-2.296265,,,,,,,
1532483366,1.631987,1.121178,-1.654711,0.367893,-0.061866,0.131367,0.433805,-0.900613,0.026578,-0.041898,-0.05802,-0.04025,38.52063,-36.278076,-2.163025,,,,,,,
1532483366,1.645852,1.123969,-1.671088,0.333985,-0.033445,0.179932,0.430886,-0.901823,0.032401,-0.026803,-0.074053,-0.031104,38.400879,-36.406433,-2.069702,,,,,,,
1532483366,1.658512,1.127596,-1.686502,0.318484,-0.086796,0.215611,0.42718,-0.903384,0.037567,0.004415,-0.084348,-0.051895,38.414001,-36.202393,-1.883179,,,,,,,
1532483366,1.67039,1.131676,-1.702839,0.345671,-0.17302,0.247571,0.423032,-0.905126,0.042271,0.009143,-0.069087,-0.067326,38.184937,-36.224457,-1.7005,,,,,,,
1532483366,1.682429,1.136421,-1.721174,0.370297,-0.250852,0.302956,0.41822,-0.907133,0.046882,0.030342,-0.064791,-0.063712,37.943848,-36.664062,-1.377441,,,,,,,
1532483366,1.695127,1.142719,-1.740928,0.379285,-0.260846,0.395692,0.411913,-0.909766,0.051479,0.041395,-0.058557,-0.041454,37.717651,-37.083008,-1.417908,,,,,,,
1532483367,1.710366,1.150288,-1.76282,0.41748,-0.204737,0.459428,0.40425,-0.912881,0.05679,0.051912,-0.036215,-0.014889,37.561157,-37.416229,-1.225769,,,,,,,
1532483367,1.730844,1.158545,-1.788714,0.480571,-0.135727,0.500214,0.395547,-0.916221,0.063853,0.065268,-0.020317,-0.000864,37.234192,-37.596741,-1.021057,,,,,,,
1532483367,1.754198,1.166594,-1.81682,0.475534,-0.115453,0.483196,0.386685,-0.919416,0.071725,0.07677,0.005018,-0.004906,37.046936,-37.971741,-0.85614,,,,,,,
1532483367,1.775906,1.173733,-1.842889,0.399807,-0.110009,0.430863,0.378602,-0.9222,0.078763,0.069625,0.033193,-0.016812,36.410706,-38.524475,-0.612915,,,,,,,
1532483367,1.793228,1.179936,-1.864072,0.292285,-0.106706,0.370541,0.371594,-0.924582,0.084045,0.06258,0.060675,-0.013061,36.152283,-38.715393,-0.541687,,,,,,,
1532483367,1.805285,1.185344,-1.87935,0.179509,-0.099135,0.305894,0.365686,-0.926628,0.087356,0.064826,0.075401,-0.01062,35.863281,-38.838776,-0.407715,,,,,,,
1532483367,1.812316,1.189552,-1.88911,0.105403,-0.092481,0.222714,0.361272,-0.928203,0.088991,0.066645,0.089763,-0.001574,35.648254,-39.293365,-0.333801,,,,,,,
1532483367,1.817115,1.192415,-1.896131,0.090678,-0.069844,0.152307,0.358264,-0.929264,0.090076,0.063337,0.096561,0.010571,35.585083,-39.123047,-0.355835,,,,,,,
1532483367,1.822519,1.194009,-1.903171,0.115188,-0.047191,0.091067,0.356337,-0.929851,0.091642,0.050431,0.096264,0.017779,35.112549,-39.516846,-0.210266,,,,,,,
1532483367,1.828138,1.194246,-1.910481,0.132396,-0.060664,0.023135,0.355602,-0.929939,0.093586,0.050953,0.088264,0.010173,35.089539,-39.379944,-0.173218,,,,,,,
1532483367,1.832885,1.193512,-1.91716,0.122372,-0.069022,-0.011146,0.355813,-0.929669,0.09545,0.044318,0.085507,0.013864,35.118103,-39.368835,-0.10907,,,,,,,
1532483367,1.836903,1.192492,-1.922733,0.109882,-0.04451,-0.028266,0.356341,-0.929292,0.097128,0.031965,0.085741,0.024667,35.197266,-39.252563,-0.163391,,,,,,,
1532483367,1.840535,1.190674,-1.927546,0.10253,-0.037835,-0.093307,0.357614,-0.928619,0.098872,0.027793,0.08873,0.023626,35.172791,-39.082489,0.079285,,,,,,,
1532483367,1.841055,1.187393,-1.929346,0.056206,-0.061949,-0.180442,0.360496,-0.927397,0.099871,0.019341,0.087797,0.015333,35.308777,-39.129852,0.006348,,,,,,,
1532483367,1.838484,1.183156,-1.928146,0.023001,-0.077722,-0.227921,0.364539,-0.925804,0.099982,0.018167,0.076271,0.011819,35.457703,-39.041351,-0.03656,,,,,,,
1532483367,1.835294,1.178648,-1.926324,0.031446,-0.063905,-0.224518,0.368881,-0.92409,0.099909,0.007736,0.065798,0.023092,35.553833,-39.16452,0.050476,,,,,,,
1532483367,1.833983,1.17402,-1.926602,0.087882,-0.082956,-0.223682,0.373137,-0.922312,0.100537,0.005327,0.065699,0.016559,35.577026,-38.898315,-0.015808,,,,,,,
1532483367,1.835318,1.169019,-1.930642,0.172017,-0.14131,-0.221522,0.37745,-0.920367,0.102239,-0.003991,0.057193,0.004984,35.839355,-38.799835,-0.050354,,,,,,,
1532483367,1.838257,1.163725,-1.937543,0.208183,-0.173165,-0.21789,0.381842,-0.918284,0.104635,0.003442,0.036494,0.004405,35.829834,-38.424316,0.081421,,,,,,,
1532483367,1.841763,1.158868,-1.945062,0.205432,-0.166949,-0.183831,0.385766,-0.91635,0.107165,0.004386,0.011977,0.020963,36.081787,-38.50061,-0.008301,,,,,,,
1532483367,1.845461,1.154603,-1.952818,0.215405,-0.164985,-0.146388,0.389124,-0.914635,0.10965,0.010259,-0.005714,0.022018,36.232361,-38.123688,0.165649,,,,,,,
1532483367,1.851144,1.151122,-1.962891,0.259171,-0.183244,-0.092517,0.391552,-0.913222,0.11274,0.018757,-0.034791,0.028053,36.412964,-38.276886,0.162415,,,,,,,
1532483367,1.857893,1.148367,-1.974412,0.25947,-0.185571,-0.049932,0.393194,-0.912096,0.116092,0.025217,-0.053969,0.030377,36.741699,-38.181366,0.164001,,,,,,,
1532483367,1.864354,1.146723,-1.985225,0.219036,-0.154003,0.005994,0.39387,-0.911421,0.119064,0.029042,-0.072054,0.042466,36.629883,-38.044037,0.318604,,,,,,,
1532483367,1.870666,1.146098,-1.99487,0.187534,-0.094668,0.037717,0.393656,-0.911163,0.121716,0.036123,-0.079636,0.057407,36.521301,-38.086792,0.330322,,,,,,,
1532483367,1.877148,1.146023,-2.003052,0.141358,-0.018276,0.055441,0.392924,-0.911132,0.124286,0.038137,-0.074403,0.068387,36.734497,-37.775787,0.40448,,,,,,,
1532483367,1.882937,1.147108,-2.009128,0.07741,0.030248,0.115323,0.391257,-0.911579,0.126255,0.028833,-0.063885,0.056653,36.544556,-37.950623,0.660645,,,,,,,
1532483367,1.888169,1.149535,-2.013839,0.047853,0.06189,0.158651,0.388487,-0.912574,0.127609,0.017931,-0.029931,0.039933,36.376099,-38.156158,0.655701,,,,,,,
1532483367,1.895367,1.152116,-2.019845,0.092536,0.10555,0.158544,0.385326,-0.913626,0.129651,-0.001217,0.002203,0.029331,36.30896,-38.264862,0.562012,,,,,,,
1532483367,1.904846,1.154092,-2.027795,0.12699,0.117402,0.136811,0.382376,-0.914428,0.132706,-0.008825,0.014647,0.016525,36.142395,-38.396637,0.636841,,,,,,,
1532483367,1.913357,1.155533,-2.034606,0.078697,0.117505,0.098746,0.379991,-0.91501,0.135512,-0.004335,0.020525,0.009187,36.228455,-38.491516,0.840942,,,,,,,
1532483367,1.918646,1.156882,-2.037868,0.014042,0.127051,0.081755,0.378108,-0.915553,0.137099,-0.003856,0.020442,0.004563,36.058899,-38.392395,1.042664,,,,,,,
1532483367,1.923476,1.158342,-2.039825,0.017101,0.166367,0.087327,0.376186,-0.91614,0.138462,0.008366,0.013521,0.010799,35.968628,-38.744568,1.1922,,,,,,,
,,,,,,,,,,,,,,,,42.473881,-83.404913,243.938728,0.092516,75.954955,1532483367,
1532483367,1.93081,1.160044,-2.043915,0.066349,0.199202,0.129832,0.373701,-0.916821,0.140668,0.025408,0.001812,0.006717,35.922791,-38.865356,1.325684,,,,,,,
1532483367,1.941975,1.162703,-2.051667,0.109535,0.205249,0.214695,0.369834,-0.917879,0.143947,0.031961,-0.009992,-0.012217,35.704285,-38.868225,1.450989,,,,,,,
1532483367,1.95626,1.166613,-2.062912,0.15176,0.206001,0.294192,0.364411,-0.919424,0.147864,0.041824,-0.007486,-0.026969,35.77832,-39.136322,1.664734,,,,,,,
1532483367,1.974251,1.170993,-2.077808,0.202346,0.232532,0.32178,0.357984,-0.921137,0.152813,0.061877,-0.000966,-0.0079,35.454651,-39.120514,1.896606,,,,,,,
1532483367,1.994242,1.1746,-2.094362,0.222514,0.241334,0.265722,0.351827,-0.922535,0.158573,0.094767,-0.005123,0.01257,35.282349,-39.188751,2.205322,,,,,,,
1532483367,2.01051,1.176288,-2.106288,0.127141,0.292905,0.119594,0.347791,-0.923186,0.163612,0.108141,-0.004167,0.022881,35.023254,-39.616394,2.454163,,,,,,,
1532483367,2.016762,1.176633,-2.106038,-0.109511,0.352852,-0.045862,0.346474,-0.923318,0.165646,0.119575,-0.008597,0.026096,34.840515,-39.774414,2.985901,,,,,,,
1532483367,2.007762,1.17731,-2.088852,-0.443199,0.328314,-0.139871,0.347385,-0.923578,0.162256,0.100827,-0.006384,-0.00239,34.733643,-39.81015,3.036011,,,,,,,
1532483367,1.982203,1.179447,-2.056271,-0.693056,0.17063,-0.152241,0.349608,-0.924395,0.152536,0.060197,0.034594,-0.049249,34.901184,-39.444946,3.052795,,,,,,,
1532483367,1.951467,1.18304,-2.021178,-0.648059,0.05324,-0.043479,0.351046,-0.92576,0.140485,0.009336,0.084222,-0.034376,34.69342,-39.438507,2.624268,,,,,,,
1532483367,1.930593,1.186759,-1.997767,-0.376097,0.048972,0.050433,0.350676,-0.92716,0.131914,-0.009932,0.124502,0.009962,34.914551,-39.52124,2.13739,,,,,,,
1532483367,1.923693,1.18969,-1.989553,-0.112991,0.026807,0.10471,0.349026,-0.928254,0.128551,-0.007519,0.111069,0.02718,34.779846,-39.650543,1.812622,,,,,,,
1532483367,1.922259,1.192034,-1.988495,-0.056366,-0.045368,0.097828,0.347165,-0.929123,0.127301,0.001422,0.087051,0.014056,34.82251,-39.553589,1.810791,,,,,,,
1532483367,1.917862,1.193553,-1.986155,-0.069976,-0.131183,0.030089,0.346393,-0.929684,0.125293,0.013531,0.06715,0.033414,34.734192,-39.530487,1.603943,,,,,,,
1532483367,1.917607,1.193843,-1.986829,0.07803,0.036005,0.021659,0.346171,-0.929791,0.125113,0.050313,0.030972,0.116083,34.627563,-39.436798,1.618774,,,,,,,
1532483367,1.931643,1.192861,-1.999646,0.323486,0.126649,0.045333,0.345236,-0.929429,0.130281,0.108912,-0.046783,0.174513,34.672668,-39.559479,1.564758,,,,,,,
1532483367,1.954005,1.191007,-2.020673,0.407269,0.167105,0.061826,0.343835,-0.928743,0.138613,0.115058,-0.095916,0.144987,34.705933,-39.531616,2.196899,,,,,,,
1532483368,1.974416,1.189955,-2.03916,0.274584,0.147583,0.098936,0.341832,-0.928352,0.145985,0.067637,-0.088676,0.08076,34.631653,-39.759491,2.344604,,,,,,,
1532483368,1.987034,1.190625,-2.050461,0.125214,0.090906,0.118547,0.339394,-0.928601,0.150035,0.010612,-0.044025,0.043614,34.526001,-39.732483,2.502258,,,,,,,
1532483368,1.995788,1.19158,-2.058297,0.11597,0.081409,0.100245,0.337259,-0.928955,0.152634,-0.035699,0.00563,0.034621,34.724365,-39.576508,2.701355,,,,,,,
1532483368,2.007251,1.192135,-2.069006,0.191163,0.081422,0.122782,0.335019,-0.92916,0.156272,-0.086637,0.02819,0.025506,34.66333,-39.702515,2.907104,,,,,,,
1532483368,2.023702,1.193172,-2.084608,0.258867,0.109847,0.204967,0.331537,-0.929543,0.16134,-0.131128,0.038506,0.028632,34.428406,-40.027313,2.980591,,,,,,,
1532483368,2.044187,1.194934,-2.104277,0.294242,0.121383,0.250331,0.326704,-0.930191,0.167351,-0.152876,0.048447,0.03231,34.125122,-39.939514,3.470032,,,,,,,
1532483368,2.065594,1.196638,-2.124503,0.281528,0.137331,0.245942,0.321651,-0.930815,0.173552,-0.15678,0.046675,0.03647,34.023987,-40.154755,3.65979,,,,,,,
1532483368,2.085595,1.198239,-2.142642,0.227679,0.179899,0.218647,0.31682,-0.931399,0.179217,-0.157274,0.035678,0.035077,33.632019,-40.119781,4.165588,,,,,,,
1532483368,2.106072,1.199988,-2.159632,0.238833,0.273353,0.244857,0.311681,-0.932035,0.184835,-0.148366,0.022062,0.041224,33.74585,-40.33136,4.288391,,,,,,,
1532483368,2.133791,1.201552,-2.18289,0.368735,0.322196,0.301551,0.305205,-0.9326,0.192624,-0.124038,-0.003603,0.038028,33.463684,-40.464081,4.533691,,,,,,,
1532483368,2.166772,1.202089,-2.21145,0.421978,0.322281,0.301366,0.298274,-0.932794,0.202303,-0.081965,-0.02941,0.025816,33.049194,-40.652466,5.155884,,,,,,,
1532483368,2.196945,1.203327,-2.237075,0.272542,0.310251,0.322265,0.291099,-0.93324,0.210533,-0.058845,-0.060855,0.012581,33.022644,-40.614563,5.727783,,,,,,,
1532483368,2.21838,1.207119,-2.254063,0.049816,0.256679,0.335356,0.283695,-0.934595,0.214587,-0.043873,-0.059622,0.00456,32.866882,-40.834198,6.130981,,,,,,,
1532483368,2.231553,1.212634,-2.264232,-0.05712,0.141821,0.307458,0.27677,-0.936543,0.215139,-0.04415,-0.032436,-0.017659,32.317871,-41.328217,6.294739,,,,,,,
1532483368,2.240382,1.217811,-2.2719,-0.043844,0.061153,0.283846,0.271055,-0.938345,0.214562,-0.039304,-0.010477,-0.018501,32.112549,-41.176605,6.271729,,,,,,,
1532483368,2.253484,1.222681,-2.284431,0.055088,0.080143,0.347334,0.264672,-0.940017,0.215209,-0.040093,-0.023117,-0.005004,31.804871,-41.56366,6.318115,,,,,,,
1532483368,2.273221,1.226933,-2.303683,0.144992,0.079066,0.380756,0.25732,-0.941459,0.217806,-0.01855,-0.017617,-0.001513,31.358521,-41.649506,6.335815,,,,,,,
1532483368,2.294712,1.230865,-2.325558,0.140553,0.02797,0.393204,0.249804,-0.942777,0.220832,-0.001635,-0.014971,-0.013312,31.261047,-41.824707,6.48822,,,,,,,
1532483368,2.314164,1.235342,-2.346206,0.084112,-0.005087,0.3953,0.242351,-0.944261,0.222789,0.003163,-0.01248,-0.003429,30.870056,-42.039078,6.566467,,,,,,,
1532483368,2.332213,1.240095,-2.365286,0.058867,0.01835,0.3769,0.235039,-0.945815,0.224027,0.007988,-0.008592,0.016955,30.43988,-42.401993,6.698242,,,,,,,
1532483368,2.350046,1.244437,-2.383088,0.049942,0.072743,0.337628,0.228084,-0.947216,0.225296,0.014531,-0.006047,0.028015,30.428345,-42.362305,6.594666,,,,,,,
1532483368,2.365524,1.248331,-2.397288,-0.001213,0.123973,0.278477,0.221984,-0.948457,0.226165,0.020555,-0.004393,0.024949,30.228149,-42.781097,6.802795,,,,,,,
1532483368,2.376116,1.252592,-2.405739,-0.100382,0.137877,0.226864,0.216774,-0.949799,0.225588,0.022758,-0.001938,0.0175,29.890015,-42.616302,6.806335,,,,,,,
1532483368,2.380953,1.257521,-2.407849,-0.187849,0.152869,0.17545,0.212451,-0.951329,0.22324,0.020215,0.011373,0.013256,29.51062,-43.017197,6.785645,,,,,,,
1532483368,2.381668,1.262336,-2.404938,-0.217531,0.193545,0.107017,0.209134,-0.952802,0.220069,0.011417,0.030774,0.019051,29.441589,-42.972916,6.731201,,,,,,,
1532483368,2.380206,1.266367,-2.398803,-0.211353,0.238443,0.057298,0.206803,-0.954018,0.216981,0.004088,0.035424,0.019317,29.28302,-43.191986,6.616516,,,,,,,
1532483368,2.377688,1.269989,-2.39094,-0.220561,0.268304,0.034936,0.204957,-0.955098,0.213962,0.012481,0.03127,0.024029,29.354248,-43.270691,6.660217,,,,,,,
1532483368,2.374157,1.273523,-2.38117,-0.236048,0.306688,0.006123,0.203367,-0.956139,0.210807,0.016192,0.027428,0.033364,29.191528,-43.193329,6.756592,,,,,,,
1532483368,2.368981,1.276812,-2.369382,-0.246385,0.306753,-0.011084,0.20226,-0.957097,0.207499,0.023036,0.027287,0.033254,28.879761,-43.401688,6.615601,,,,,,,
1532483368,2.362748,1.280141,-2.356851,-0.249524,0.289749,-0.013351,0.201309,-0.958056,0.203965,0.014541,0.040881,0.025359,29.137939,-43.433777,6.681152,,,,,,,
1532483368,2.35675,1.283024,-2.34479,-0.207707,0.275003,-0.028707,0.200577,-0.958878,0.2008,0.003097,0.051209,0.019735,28.928955,-43.48262,6.662415,,,,,,,
1532483368,2.350891,1.284423,-2.333456,-0.141664,0.239237,-0.087426,0.200796,-0.959275,0.198677,0.001582,0.059342,0.018349,28.858582,-43.348724,6.56311,,,,,,,
1532483368,2.344485,1.284256,-2.32239,-0.096191,0.201224,-0.127329,0.202179,-0.959227,0.197499,-0.005738,0.044585,0.020381,28.875916,-43.437317,6.576904,,,,,,,
1532483368,2.336979,1.283782,-2.310782,-0.112019,0.177842,-0.134097,0.203984,-0.959093,0.196292,-0.001332,0.021898,0.028836,28.946228,-43.291245,6.587524,,,,,,,
,,,,,,,,,,,,,,,,42.473881,-83.404911,243.975721,0.000435,68.273307,1532483368,
1532483368,2.32835,1.283351,-2.298428,-0.109758,0.160865,-0.140534,0.20597,-0.958971,0.194808,-0.003486,0.017306,0.0318,29.051453,-43.470718,6.586182,,,,,,,
1532483368,2.320975,1.282199,-2.287524,-0.050935,0.152518,-0.154512,0.208209,-0.958644,0.194037,-0.012836,0.01414,0.038645,28.761169,-42.896072,6.577698,,,,,,,
1532483368,2.316503,1.279912,-2.280241,0.024721,0.112243,-0.155595,0.210685,-0.957991,0.194591,-0.023902,0.008421,0.03243,29.212402,-43.400543,6.73175,,,,,,,
1532483368,2.314442,1.277029,-2.276267,0.067006,0.079264,-0.136962,0.213117,-0.95716,0.196024,-0.035382,0.001975,0.025427,29.363525,-43.134659,6.87085,,,,,,,
1532483368,2.31552,1.274037,-2.27618,0.120609,0.055768,-0.096797,0.21501,-0.956289,0.198193,-0.047499,-0.000177,0.022922,29.283569,-43.105591,7.019958,,,,,,,
1532483368,2.320907,1.270588,-2.280391,0.181064,0.081326,-0.085023,0.216352,-0.955275,0.201597,-0.055738,-0.000383,0.027132,29.583496,-43.033844,7.171143,,,,,,,
1532483368,2.328414,1.266535,-2.286631,0.20875,0.074985,-0.084598,0.217643,-0.954069,0.205874,-0.058676,-0.007266,0.015653,29.745728,-42.874573,7.124023,,,,,,,
1532483368,2.335567,1.262776,-2.292945,0.187116,0.052534,-0.064836,0.21875,-0.952936,0.209907,-0.068207,-0.00994,-0.002784,29.773804,-42.708725,7.328918,,,,,,,
1532483368,2.34232,1.259742,-2.299452,0.172657,0.02151,-0.029027,0.219399,-0.952011,0.213393,-0.081307,-0.007736,-0.019881,29.721985,-42.711395,7.644104,,,,,,,
1532483368,2.349834,1.257042,-2.307188,0.18524,-0.00085,-0.017219,0.219617,-0.951182,0.216841,-0.087216,-0.00379,-0.03401,29.76355,-42.902649,7.713135,,,,,,,
1532483368,2.356428,1.253669,-2.315084,0.213625,-0.072938,-0.052252,0.220448,-0.950135,0.220552,-0.084615,-0.003661,-0.046006,29.805054,-42.558334,7.899414,,,,,,,
1532483368,2.360214,1.249778,-2.321385,0.199289,-0.124914,-0.081499,0.222215,-0.948915,0.224008,-0.082078,-0.021361,-0.056985,29.869751,-42.331528,8.039734,,,,,,,
1532483368,2.361493,1.246045,-2.325948,0.179184,-0.166388,-0.086299,0.224418,-0.94773,0.226809,-0.066185,-0.043847,-0.051669,29.935913,-42.48938,8.171509,,,,,,,
1532483368,2.36132,1.242821,-2.329473,0.141685,-0.171827,-0.073103,0.226607,-0.946696,0.228942,-0.041014,-0.059956,-0.036223,29.97168,-42.272278,8.23877,,,,,,,
1532483368,2.360051,1.240328,-2.331801,0.106404,-0.17192,-0.065167,0.228558,-0.945891,0.230327,-0.016445,-0.076479,-0.028927,30.08197,-42.177658,8.19165,,,,,,,
1532483368,2.357743,1.238352,-2.333177,0.079497,-0.184797,-0.048639,0.230408,-0.945248,0.231123,0.003158,-0.093845,-0.03285,30.290222,-42.139038,8.173279,,,,,,,
1532483369,2.355053,1.237585,-2.334921,0.033685,-0.229821,0.014267,0.231542,-0.944997,0.231014,0.011164,-0.099452,-0.037457,30.353149,-42.373398,8.023193,,,,,,,
1532483369,2.354388,1.238463,-2.33908,0.017956,-0.217581,0.11842,0.231108,-0.945284,0.230274,0.01967,-0.092192,-0.024891,30.381226,-42.177567,7.852783,,,,,,,
1532483369,2.35951,1.240783,-2.34845,0.031852,-0.161741,0.230735,0.22838,-0.946038,0.229899,0.031783,-0.07476,-0.008982,30.283936,-42.29982,7.913879,,,,,,,
1532483369,2.369871,1.244068,-2.362452,0.042302,-0.131215,0.299209,0.223817,-0.947098,0.230024,0.028915,-0.047364,-0.012861,30.038635,-42.271835,7.942078,,,,,,,
1532483369,2.38181,1.248002,-2.377827,0.009967,-0.132433,0.32103,0.218486,-0.948353,0.229976,0.029592,-0.022488,-0.015681,29.827515,-42.284637,7.767639,,,,,,,
1532483369,2.392113,1.253022,-2.391691,-0.060628,-0.136882,0.339009,0.21286,-0.949933,0.228728,0.022782,0.000363,-0.00868,29.726379,-42.745956,7.670898,,,,,,,
1532483369,2.400919,1.258916,-2.403508,-0.108371,-0.101822,0.327749,0.207056,-0.951758,0.226458,0.024267,0.020026,0.015532,29.189636,-42.738068,7.578674,,,,,,,
1532483369,2.408584,1.264836,-2.413135,-0.127994,-0.053837,0.291463,0.201541,-0.953558,0.223848,0.025357,0.037924,0.032225,29.03949,-43.120499,7.413086,,,,,,,
1532483369,2.413901,1.27031,-2.419116,-0.154503,0.005982,0.223178,0.196873,-0.955193,0.221015,0.017482,0.053322,0.031991,28.820557,-43.343399,7.420105,,,,,,,
1532483369,2.414243,1.275025,-2.419215,-0.190969,0.028747,0.11834,0.193802,-0.956578,0.217717,0.011749,0.068333,0.026027,28.611328,-43.353943,7.366821,,,,,,,
1532483369,2.407275,1.278813,-2.411461,-0.240022,0.022826,0.004631,0.192884,-0.957675,0.213669,0.006243,0.069842,0.020294,28.594788,-43.354523,7.086792,,,,,,,
1532483369,2.392746,1.282015,-2.396131,-0.287451,0.004014,-0.080366,0.193879,-0.958592,0.208597,0.000273,0.061024,0.015219,28.524841,-43.638,6.815369,,,,,,,
1532483369,2.373625,1.284773,-2.376444,-0.292025,-0.019187,-0.121021,0.195995,-0.959373,0.20295,-0.006313,0.049858,0.014458,28.496277,-43.499954,6.703247,,,,,,,
1532483369,2.354466,1.286296,-2.357792,-0.203198,-0.090181,-0.142273,0.198812,-0.959802,0.198126,-0.008764,0.043115,0.007211,28.732117,-43.518585,6.434143,,,,,,,
1532483369,2.338302,1.285975,-2.343882,-0.087985,-0.169696,-0.150354,0.20221,-0.959712,0.1951,-0.015503,0.039592,0.003356,28.927795,-43.435287,6.160706,,,,,,,
1532483369,2.326041,1.284361,-2.335565,-0.005181,-0.231311,-0.133325,0.205713,-0.959257,0.193667,-0.025965,0.027098,0.011075,28.859436,-43.466858,5.892761,,,,,,,
1532483369,2.317622,1.282293,-2.332128,0.05909,-0.261162,-0.094082,0.208791,-0.958671,0.193275,-0.032293,0.015205,0.032555,29.060425,-43.247086,6.004578,,,,,,,
1532483369,2.315339,1.279884,-2.335016,0.14116,-0.240026,-0.040445,0.21093,-0.957983,0.194362,-0.035087,0.00527,0.058201,29.199341,-43.213715,5.960388,,,,,,,
1532483369,2.319157,1.277302,-2.343892,0.196741,-0.230588,0.006306,0.211997,-0.957239,0.196847,-0.036368,0.00036,0.071097,29.210815,-43.034653,5.828979,,,,,,,
1532483369,2.325755,1.274987,-2.35556,0.205653,-0.215861,0.042731,0.212307,-0.956566,0.19976,-0.047054,0.000374,0.069283,29.181091,-43.364899,5.898132,,,,,,,
1532483369,2.333987,1.272654,-2.368843,0.224807,-0.228595,0.044048,0.212267,-0.955884,0.203042,-0.037508,-0.009524,0.085517,29.270691,-43.10051,5.899658,,,,,,,
1532483369,2.342004,1.270125,-2.381285,0.205844,-0.157324,0.029186,0.212365,-0.955138,0.206421,-0.030434,-0.018464,0.109268,29.269958,-43.178711,6.036438,,,,,,,
1532483369,2.347811,1.268194,-2.389683,0.111409,-0.075504,0.006742,0.212478,-0.954564,0.208945,-0.015182,-0.024897,0.115304,29.308289,-43.223282,5.993408,,,,,,,
1532483369,2.34917,1.267831,-2.391571,-0.022779,0.007225,0.003879,0.212442,-0.954456,0.209479,-0.010538,-0.024457,0.102045,29.188721,-43.173615,6.097717,,,,,,,
1532483369,2.34603,1.268919,-2.387862,-0.110899,0.025232,-0.011328,0.212357,-0.95478,0.208083,-0.006714,-0.004418,0.07251,29.409058,-43.406372,6.049866,,,,,,,
1532483369,2.339943,1.270254,-2.380783,-0.132786,0.040207,-0.038234,0.212703,-0.955176,0.2059,-0.002513,0.013495,0.053347,29.403809,-43.486679,5.960999,,,,,,,
1532483369,2.332387,1.271592,-2.372329,-0.15414,0.027398,-0.034392,0.213328,-0.955571,0.203405,-0.005579,0.025853,0.035808,29.296387,-43.17128,5.743042,,,,,,,
1532483369,2.323071,1.273593,-2.362336,-0.201104,0.00071,-0.026782,0.213816,-0.956159,0.200101,-0.00149,0.033079,0.008304,29.425537,-43.298599,5.769958,,,,,,,
1532483369,2.311069,1.276312,-2.349839,-0.249063,0.00381,-0.024364,0.214283,-0.956952,0.195767,-0.003406,0.044537,-0.001827,29.313416,-43.087082,5.736328,,,,,,,
